Station,Date,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
NSTU,1/3/2012,12:35 PM,84.2,75.2,74,29.89,10.0,North,11.5,17.3,N/A,,Scattered Clouds,10,2012-01-03 23:35:00
NSTU,1/3/2012,12:55 PM,86.0,75.2,70,29.88,10.0,NNE,11.5,23.0,N/A,,Partly Cloudy,20,2012-01-03 23:55:00
NSTU,1/3/2012,1:15 PM,86.0,75.2,70,29.87,10.0,North,12.7,20.7,N/A,,Partly Cloudy,10,2012-01-04 00:15:00
NSTU,1/3/2012,1:35 PM,86.0,75.2,70,29.87,10.0,North,13.8,23.0,N/A,,Clear,10,2012-01-04 00:35:00
NSTU,1/3/2012,1:55 PM,86.0,75.2,70,29.86,10.0,North,16.1,24.2,N/A,,Clear,10,2012-01-04 00:55:00
NSTU,1/3/2012,2:15 PM,86.0,73.4,66,29.86,10.0,NNE,15.0,21.9,N/A,,Clear,20,2012-01-04 01:15:00
NSTU,1/3/2012,2:35 PM,86.0,73.4,66,29.85,10.0,North,13.8,19.6,N/A,,Clear,10,2012-01-04 01:35:00
NSTU,1/3/2012,2:55 PM,86.0,73.4,66,29.84,10.0,North,16.1,19.6,N/A,,Scattered Clouds,10,2012-01-04 01:55:00
NSTU,1/3/2012,3:15 PM,86.0,73.4,66,29.83,10.0,NNE,16.1,20.7,N/A,,Mostly Cloudy,20,2012-01-04 02:15:00
NSTU,1/3/2012,3:35 PM,86.0,73.4,66,29.83,10.0,NNE,12.7,23.0,N/A,,Scattered Clouds,30,2012-01-04 02:35:00
NSTU,1/3/2012,3:55 PM,84.2,73.4,70,29.83,10.0,North,11.5,20.7,N/A,,Partly Cloudy,10,2012-01-04 02:55:00
NSTU,1/3/2012,4:15 PM,84.2,73.4,70,29.84,10.0,North,6.9,20.7,N/A,,Clear,10,2012-01-04 03:15:00
NSTU,1/3/2012,4:35 PM,-9999,-9999,N/A,29.83,10.0,North,10.4,-,N/A,,Scattered Clouds,360,2012-01-04 03:35:00
NSTU,1/3/2012,4:55 PM,84.2,73.4,70,29.84,10.0,North,10.4,17.3,N/A,,Scattered Clouds,10,2012-01-04 03:55:00
NSTU,1/3/2012,5:15 PM,84.2,73.4,70,29.85,10.0,North,9.2,18.4,N/A,,Mostly Cloudy,10,2012-01-04 04:15:00
NSTU,1/3/2012,5:35 PM,84.2,73.4,70,29.85,10.0,North,11.5,18.4,N/A,,Mostly Cloudy,350,2012-01-04 04:35:00
NSTU,1/3/2012,5:55 PM,84.2,73.4,70,29.86,10.0,North,13.8,18.4,N/A,,Mostly Cloudy,10,2012-01-04 04:55:00
NSTU,1/3/2012,6:15 PM,-9999,-9999,N/A,29.86,10.0,NNE,9.2,-,N/A,,Mostly Cloudy,30,2012-01-04 05:15:00
NSTU,1/3/2012,6:35 PM,-9999,-9999,N/A,29.86,10.0,North,8.1,-,N/A,,Partly Cloudy,10,2012-01-04 05:35:00
NSTU,1/3/2012,6:55 PM,82.4,73.4,74,29.88,10.0,NNE,9.2,-,N/A,,Scattered Clouds,30,2012-01-04 05:55:00
NSTU,1/3/2012,7:15 PM,-9999,-9999,N/A,29.88,10.0,North,9.2,-,N/A,,Mostly Cloudy,360,2012-01-04 06:15:00
NSTU,1/3/2012,7:35 PM,82.4,73.4,74,29.89,10.0,NNE,9.2,-,N/A,,Partly Cloudy,20,2012-01-04 06:35:00
NSTU,1/3/2012,7:55 PM,82.4,73.4,74,29.90,10.0,NNW,9.2,-,N/A,,Clear,340,2012-01-04 06:55:00
NSTU,1/3/2012,8:15 PM,83.3,73.4,72,29.90,10.0,North,10.4,-,N/A,,Clear,360,2012-01-04 07:15:00
NSTU,1/3/2012,8:35 PM,-9999,-9999,N/A,29.90,10.0,North,6.9,-,N/A,,Partly Cloudy,10,2012-01-04 07:35:00
NSTU,1/3/2012,8:55 PM,83.3,74.5,75,29.91,10.0,North,11.5,-,N/A,,Scattered Clouds,360,2012-01-04 07:55:00
NSTU,1/3/2012,9:15 PM,82.4,73.4,74,29.92,10.0,North,8.1,19.6,N/A,,Mostly Cloudy,10,2012-01-04 08:15:00
NSTU,1/3/2012,9:35 PM,82.4,73.4,74,29.92,10.0,North,10.4,-,N/A,,Mostly Cloudy,350,2012-01-04 08:35:00
NSTU,1/3/2012,9:55 PM,-9999,-9999,N/A,29.92,10.0,North,6.9,-,N/A,,Scattered Clouds,360,2012-01-04 08:55:00
NSTU,1/3/2012,10:15 PM,83.5,74.3,74,29.92,10.0,NNW,10.4,17.3,N/A,,Scattered Clouds,340,2012-01-04 09:15:00
NSTU,1/3/2012,10:35 PM,-9999,-9999,N/A,29.92,10.0,North,5.8,-,N/A,,Mostly Cloudy,360,2012-01-04 09:35:00
NSTU,1/3/2012,10:55 PM,-9999,-9999,N/A,29.92,10.0,North,8.1,-,N/A,,Scattered Clouds,360,2012-01-04 09:55:00
NSTU,1/3/2012,11:15 PM,82.4,73.4,74,29.91,10.0,NNW,9.2,17.3,N/A,,Mostly Cloudy,340,2012-01-04 10:15:00
NSTU,1/3/2012,11:35 PM,82.4,73.4,74,29.91,10.0,North,8.1,-,N/A,,Mostly Cloudy,360,2012-01-04 10:35:00
NSTU,1/3/2012,11:55 PM,82.4,73.4,74,29.90,10.0,North,8.1,21.9,N/A,,Mostly Cloudy,10,2012-01-04 10:55:00
NSTU,1/4/2012,12:15 AM,82.4,73.4,74,29.90,10.0,North,8.1,18.4,N/A,,Mostly Cloudy,360,2012-01-04 11:15:00
NSTU,1/4/2012,12:35 AM,-9999,-9999,N/A,29.89,10.0,North,6.9,16.1,N/A,,Mostly Cloudy,10,2012-01-04 11:35:00
NSTU,1/4/2012,12:55 AM,-9999,-9999,N/A,29.88,10.0,North,9.2,16.1,N/A,,Mostly Cloudy,10,2012-01-04 11:55:00
NSTU,1/4/2012,1:15 AM,-9999,-9999,N/A,29.87,10.0,North,10.4,-,N/A,,Mostly Cloudy,360,2012-01-04 12:15:00
NSTU,1/4/2012,1:35 AM,-9999,-9999,N/A,29.86,10.0,North,10.4,-,N/A,,Mostly Cloudy,360,2012-01-04 12:35:00
NSTU,1/4/2012,1:55 AM,-9999,-9999,N/A,29.85,10.0,North,9.2,-,N/A,,Scattered Clouds,350,2012-01-04 12:55:00
NSTU,1/4/2012,2:15 AM,-9999,-9999,N/A,29.85,10.0,NNE,9.2,-,N/A,,Mostly Cloudy,20,2012-01-04 13:15:00
NSTU,1/4/2012,2:35 AM,82.4,73.4,74,29.85,10.0,North,13.8,20.7,N/A,,Mostly Cloudy,360,2012-01-04 13:35:00
NSTU,1/4/2012,2:55 AM,82.6,74.5,76,29.85,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2012-01-04 13:55:00
NSTU,1/4/2012,3:15 AM,-9999,-9999,N/A,29.84,10.0,NNW,6.9,17.3,N/A,,Scattered Clouds,330,2012-01-04 14:15:00
NSTU,1/4/2012,3:35 AM,-9999,-9999,N/A,29.84,10.0,North,5.8,-,N/A,,Mostly Cloudy,360,2012-01-04 14:35:00
NSTU,1/4/2012,3:55 AM,-9999,-9999,N/A,29.84,10.0,North,9.2,17.3,N/A,,Scattered Clouds,360,2012-01-04 14:55:00
NSTU,1/4/2012,4:15 AM,-9999,-9999,N/A,29.84,10.0,North,4.6,-,N/A,,Mostly Cloudy,350,2012-01-04 15:15:00
NSTU,1/4/2012,4:35 AM,-9999,-9999,N/A,29.85,10.0,NW,8.1,-,N/A,,Mostly Cloudy,320,2012-01-04 15:35:00
NSTU,1/4/2012,4:55 AM,-9999,-9999,N/A,29.86,10.0,North,3.5,-,N/A,,Mostly Cloudy,350,2012-01-04 15:55:00
NSTU,1/4/2012,5:15 AM,-9999,-9999,N/A,29.86,10.0,North,6.9,-,N/A,,Mostly Cloudy,360,2012-01-04 16:15:00
NSTU,1/4/2012,5:35 AM,-9999,-9999,N/A,29.86,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,2012-01-04 16:35:00
NSTU,1/4/2012,5:55 AM,-9999,-9999,N/A,29.87,10.0,North,5.8,-,N/A,,Scattered Clouds,10,2012-01-04 16:55:00
NSTU,1/4/2012,6:15 AM,-9999,-9999,N/A,29.88,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,2012-01-04 17:15:00
NSTU,1/4/2012,6:35 AM,-9999,-9999,N/A,29.88,10.0,North,6.9,16.1,N/A,,Partly Cloudy,360,2012-01-04 17:35:00
NSTU,1/4/2012,6:55 AM,-9999,-9999,N/A,29.89,10.0,North,11.5,16.1,N/A,,Scattered Clouds,10,2012-01-04 17:55:00
NSTU,1/4/2012,7:15 AM,-9999,-9999,N/A,29.90,10.0,NNW,6.9,-,N/A,,Scattered Clouds,340,2012-01-04 18:15:00
NSTU,1/4/2012,7:35 AM,-9999,-9999,N/A,29.90,10.0,North,6.9,-,N/A,,Scattered Clouds,360,2012-01-04 18:35:00
NSTU,1/4/2012,7:55 AM,-9999,-9999,N/A,29.90,10.0,North,6.9,-,N/A,,Mostly Cloudy,360,2012-01-04 18:55:00
NSTU,1/4/2012,8:15 AM,-9999,-9999,N/A,29.90,10.0,North,6.9,-,N/A,,Scattered Clouds,360,2012-01-04 19:15:00
NSTU,1/4/2012,8:35 AM,83.8,74.7,74,29.91,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2012-01-04 19:35:00
NSTU,1/4/2012,8:55 AM,85.5,74.7,70,29.91,10.0,North,9.2,-,N/A,,Mostly Cloudy,10,2012-01-04 19:55:00
NSTU,1/4/2012,9:15 AM,-9999,-9999,N/A,29.91,0.8,West,8.1,20.7,N/A,,Overcast,260,2012-01-04 20:15:00
NSTU,1/4/2012,9:35 AM,-9999,-9999,N/A,29.91,0.2,NNE,3.5,25.3,N/A,,Overcast,20,2012-01-04 20:35:00
NSTU,1/4/2012,9:55 AM,-9999,-9999,N/A,29.91,10.0,NNW,8.1,-,N/A,,Scattered Clouds,330,2012-01-04 20:55:00
NSTU,1/4/2012,10:15 AM,-9999,-9999,N/A,29.90,10.0,North,4.6,-,N/A,,Clear,360,2012-01-04 21:15:00
NSTU,1/4/2012,10:35 AM,-9999,-9999,N/A,29.90,10.0,NNW,6.9,-,N/A,,Scattered Clouds,330,2012-01-04 21:35:00
NSTU,1/4/2012,10:55 AM,-9999,-9999,N/A,29.89,10.0,NW,8.1,-,N/A,,Scattered Clouds,320,2012-01-04 21:55:00
NSTU,1/4/2012,11:15 AM,-9999,-9999,N/A,29.89,10.0,North,11.5,-,N/A,,Mostly Cloudy,10,2012-01-04 22:15:00
NSTU,1/4/2012,11:35 AM,-9999,-9999,N/A,29.88,10.0,NNW,8.1,-,N/A,,Mostly Cloudy,340,2012-01-04 22:35:00
NSTU,1/4/2012,11:55 AM,-9999,-9999,N/A,29.88,10.0,North,3.5,-,N/A,,Mostly Cloudy,360,2012-01-04 22:55:00
NSTU,1/4/2012,12:15 PM,-9999,-9999,N/A,29.87,10.0,North,6.9,-,N/A,,Mostly Cloudy,350,2012-01-04 23:15:00
NSTU,1/4/2012,12:35 PM,-9999,-9999,N/A,29.87,10.0,North,4.6,-,N/A,,Mostly Cloudy,10,2012-01-04 23:35:00
NSTU,1/4/2012,12:55 PM,87.1,75.7,69,29.87,10.0,North,5.8,16.1,N/A,,Scattered Clouds,350,2012-01-04 23:55:00
NSTU,1/4/2012,1:15 PM,-9999,-9999,N/A,29.86,10.0,North,8.1,19.6,N/A,,Mostly Cloudy,360,2012-01-05 00:15:00
NSTU,1/4/2012,1:35 PM,-9999,-9999,N/A,29.86,10.0,North,9.2,-,N/A,,Mostly Cloudy,350,2012-01-05 00:35:00
NSTU,1/4/2012,1:55 PM,86.0,74.3,68,29.86,10.0,North,6.9,-,N/A,,Mostly Cloudy,360,2012-01-05 00:55:00
NSTU,1/4/2012,2:15 PM,-9999,-9999,N/A,29.85,10.0,NNE,9.2,-,N/A,,Scattered Clouds,20,2012-01-05 01:15:00
NSTU,1/4/2012,2:35 PM,-9999,-9999,N/A,29.84,10.0,NNE,6.9,-,N/A,,Scattered Clouds,20,2012-01-05 01:35:00
NSTU,1/4/2012,2:55 PM,-9999,-9999,N/A,29.84,10.0,North,4.6,-,N/A,,Mostly Cloudy,350,2012-01-05 01:55:00
NSTU,1/4/2012,3:15 PM,-9999,-9999,N/A,29.83,10.0,NNE,11.5,-,N/A,,Mostly Cloudy,30,2012-01-05 02:15:00
NSTU,1/4/2012,3:35 PM,-9999,-9999,N/A,29.84,10.0,NW,6.9,18.4,N/A,,Mostly Cloudy,320,2012-01-05 02:35:00
NSTU,1/4/2012,3:55 PM,-9999,-9999,N/A,29.83,10.0,North,4.6,-,N/A,,Mostly Cloudy,360,2012-01-05 02:55:00
NSTU,1/4/2012,4:15 PM,-9999,-9999,N/A,29.83,10.0,NE,4.6,-,N/A,,Mostly Cloudy,40,2012-01-05 03:15:00
NSTU,1/4/2012,4:35 PM,-9999,-9999,N/A,29.83,10.0,NE,10.4,-,N/A,,Mostly Cloudy,40,2012-01-05 03:35:00
NSTU,1/4/2012,4:55 PM,-9999,-9999,N/A,29.83,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2012-01-05 03:55:00
NSTU,1/4/2012,5:15 PM,-9999,-9999,N/A,29.84,10.0,NNE,10.4,-,N/A,,Mostly Cloudy,20,2012-01-05 04:15:00
NSTU,1/4/2012,5:35 PM,-9999,-9999,N/A,29.84,10.0,North,3.5,-,N/A,,Mostly Cloudy,360,2012-01-05 04:35:00
NSTU,1/4/2012,5:55 PM,-9999,-9999,N/A,29.85,10.0,North,5.8,-,N/A,,Mostly Cloudy,350,2012-01-05 04:55:00
NSTU,1/4/2012,6:15 PM,-9999,-9999,N/A,29.85,10.0,North,3.5,-,N/A,,Mostly Cloudy,350,2012-01-05 05:15:00
NSTU,1/4/2012,6:35 PM,-9999,-9999,N/A,29.86,10.0,NNE,4.6,-,N/A,,Scattered Clouds,20,2012-01-05 05:35:00
NSTU,1/4/2012,6:55 PM,-9999,-9999,N/A,29.86,10.0,North,4.6,-,N/A,,Scattered Clouds,360,2012-01-05 05:55:00
NSTU,1/4/2012,7:15 PM,-9999,-9999,N/A,29.86,10.0,NNE,4.6,-,N/A,,Partly Cloudy,20,2012-01-05 06:15:00
NSTU,1/4/2012,7:35 PM,-9999,-9999,N/A,29.87,10.0,North,3.5,-,N/A,,Clear,360,2012-01-05 06:35:00
NSTU,1/4/2012,7:55 PM,-9999,-9999,N/A,29.87,10.0,North,4.6,-,N/A,,Clear,360,2012-01-05 06:55:00
NSTU,1/4/2012,8:15 PM,-9999,-9999,N/A,29.88,10.0,North,6.9,-,N/A,,Clear,10,2012-01-05 07:15:00
NSTU,1/4/2012,8:35 PM,-9999,-9999,N/A,29.88,10.0,North,4.6,-,N/A,,Clear,10,2012-01-05 07:35:00
NSTU,1/4/2012,8:55 PM,-9999,-9999,N/A,29.88,10.0,NNE,5.8,-,N/A,,Clear,30,2012-01-05 07:55:00
NSTU,1/4/2012,9:15 PM,-9999,-9999,N/A,29.89,10.0,NNE,5.8,-,N/A,,Clear,30,2012-01-05 08:15:00
NSTU,1/4/2012,9:35 PM,-9999,-9999,N/A,29.89,10.0,North,5.8,-,N/A,,Clear,10,2012-01-05 08:35:00
NSTU,1/4/2012,9:55 PM,-9999,-9999,N/A,29.89,10.0,NNE,5.8,-,N/A,,Clear,30,2012-01-05 08:55:00
NSTU,1/4/2012,10:15 PM,-9999,-9999,N/A,29.90,10.0,NE,5.8,-,N/A,,Partly Cloudy,40,2012-01-05 09:15:00
NSTU,1/4/2012,10:35 PM,-9999,-9999,N/A,29.89,10.0,North,8.1,-,N/A,,Clear,10,2012-01-05 09:35:00
NSTU,1/4/2012,10:55 PM,-9999,-9999,N/A,29.89,10.0,NNE,5.8,-,N/A,,Clear,20,2012-01-05 09:55:00
NSTU,1/4/2012,11:15 PM,-9999,-9999,N/A,29.89,10.0,NNE,6.9,-,N/A,,Clear,20,2012-01-05 10:15:00
NSTU,1/4/2012,11:35 PM,-9999,-9999,N/A,29.88,10.0,North,4.6,-,N/A,,Clear,10,2012-01-05 10:35:00
NSTU,1/4/2012,11:55 PM,-9999,-9999,N/A,29.87,10.0,North,6.9,-,N/A,,Clear,360,2012-01-05 10:55:00
NSTU,1/5/2012,12:15 AM,80.6,73.4,79,29.87,10.0,North,9.2,-,N/A,,Partly Cloudy,10,2012-01-05 11:15:00
NSTU,1/5/2012,12:35 AM,-9999,-9999,N/A,29.85,10.0,North,8.1,-,N/A,,Partly Cloudy,360,2012-01-05 11:35:00
NSTU,1/5/2012,12:55 AM,-9999,-9999,N/A,29.84,10.0,NNE,8.1,-,N/A,,Clear,20,2012-01-05 11:55:00
NSTU,1/5/2012,1:15 AM,-9999,-9999,N/A,29.83,10.0,North,6.9,-,N/A,,Partly Cloudy,10,2012-01-05 12:15:00
NSTU,1/5/2012,1:35 AM,-9999,-9999,N/A,29.82,10.0,North,8.1,-,N/A,,Partly Cloudy,10,2012-01-05 12:35:00
NSTU,1/5/2012,1:55 AM,-9999,-9999,N/A,29.81,10.0,North,5.8,-,N/A,,Clear,360,2012-01-05 12:55:00
NSTU,1/5/2012,2:15 AM,-9999,-9999,N/A,29.81,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-05 13:15:00
NSTU,1/5/2012,2:35 AM,-9999,-9999,N/A,29.80,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2012-01-05 13:35:00
NSTU,1/5/2012,2:55 AM,-9999,-9999,N/A,29.79,10.0,North,8.1,16.1,N/A,,Scattered Clouds,10,2012-01-05 13:55:00
NSTU,1/5/2012,3:15 AM,-9999,-9999,N/A,29.79,10.0,North,5.8,-,N/A,,Partly Cloudy,10,2012-01-05 14:15:00
NSTU,1/5/2012,3:35 AM,-9999,-9999,N/A,29.79,10.0,NNE,3.5,-,N/A,,Scattered Clouds,20,2012-01-05 14:35:00
NSTU,1/5/2012,3:55 AM,-9999,-9999,N/A,29.79,10.0,NNW,8.1,-,N/A,,Mostly Cloudy,330,2012-01-05 14:55:00
NSTU,1/5/2012,4:15 AM,-9999,-9999,N/A,29.79,10.0,North,6.9,17.3,N/A,,Scattered Clouds,10,2012-01-05 15:15:00
NSTU,1/5/2012,4:35 AM,80.6,73.4,79,29.80,10.0,North,9.2,-,N/A,,Scattered Clouds,350,2012-01-05 15:35:00
NSTU,1/5/2012,4:55 AM,81.9,73.4,75,29.80,10.0,North,6.9,20.7,N/A,,Scattered Clouds,10,2012-01-05 15:55:00
NSTU,1/5/2012,5:15 AM,-9999,-9999,N/A,29.80,10.0,North,6.9,-,N/A,,Partly Cloudy,10,2012-01-05 16:15:00
NSTU,1/5/2012,5:35 AM,-9999,-9999,N/A,29.81,10.0,North,8.1,-,N/A,,Scattered Clouds,10,2012-01-05 16:35:00
NSTU,1/5/2012,5:55 AM,-9999,-9999,N/A,29.82,10.0,North,6.9,16.1,N/A,,Mostly Cloudy,360,2012-01-05 16:55:00
NSTU,1/5/2012,6:15 AM,-9999,-9999,N/A,29.82,10.0,NNE,10.4,-,N/A,,Scattered Clouds,20,2012-01-05 17:15:00
NSTU,1/5/2012,6:35 AM,-9999,-9999,N/A,29.83,10.0,North,9.2,-,N/A,,Mostly Cloudy,10,2012-01-05 17:35:00
NSTU,1/5/2012,6:55 AM,-9999,-9999,N/A,29.84,10.0,North,8.1,-,N/A,,Mostly Cloudy,10,2012-01-05 17:55:00
NSTU,1/5/2012,7:15 AM,82.4,73.4,74,29.85,10.0,North,8.1,-,N/A,,Mostly Cloudy,360,2012-01-05 18:15:00
NSTU,1/5/2012,7:35 AM,-9999,-9999,N/A,29.86,10.0,NNW,8.1,18.4,N/A,,Mostly Cloudy,330,2012-01-05 18:35:00
NSTU,1/5/2012,7:55 AM,82.4,73.4,74,29.87,10.0,NNW,6.9,16.1,N/A,,Scattered Clouds,330,2012-01-05 18:55:00
NSTU,1/5/2012,8:15 AM,82.4,73.4,74,29.87,10.0,North,11.5,17.3,N/A,,Scattered Clouds,350,2012-01-05 19:15:00
NSTU,1/5/2012,8:35 AM,-9999,-9999,N/A,29.87,10.0,North,5.8,-,N/A,,Scattered Clouds,350,2012-01-05 19:35:00
NSTU,1/5/2012,8:55 AM,82.4,73.4,74,29.88,10.0,NNW,9.2,-,N/A,,Scattered Clouds,330,2012-01-05 19:55:00
NSTU,1/5/2012,9:15 AM,-9999,-9999,N/A,29.87,10.0,NNW,8.1,-,N/A,,Partly Cloudy,340,2012-01-05 20:15:00
NSTU,1/5/2012,9:35 AM,-9999,-9999,N/A,29.87,10.0,NNW,10.4,-,N/A,,Partly Cloudy,330,2012-01-05 20:35:00
NSTU,1/5/2012,9:55 AM,-9999,-9999,N/A,29.87,10.0,NNW,8.1,-,N/A,,Partly Cloudy,340,2012-01-05 20:55:00
NSTU,1/5/2012,10:15 AM,-9999,-9999,N/A,29.87,10.0,NNW,6.9,-,N/A,,Clear,340,2012-01-05 21:15:00
NSTU,1/5/2012,10:35 AM,-9999,-9999,N/A,29.87,10.0,NNW,9.2,-,N/A,,Clear,340,2012-01-05 21:35:00
NSTU,1/5/2012,10:55 AM,84.2,73.4,70,29.87,10.0,NNW,8.1,16.1,N/A,,Clear,340,2012-01-05 21:55:00
NSTU,1/5/2012,11:15 AM,-9999,-9999,N/A,29.85,10.0,NNW,11.5,-,N/A,,Partly Cloudy,330,2012-01-05 22:15:00
NSTU,1/5/2012,11:35 AM,-9999,-9999,N/A,29.85,10.0,NNW,9.2,-,N/A,,Mostly Cloudy,340,2012-01-05 22:35:00
NSTU,1/5/2012,11:55 AM,-9999,-9999,N/A,29.84,10.0,North,8.1,17.3,N/A,,Mostly Cloudy,350,2012-01-05 22:55:00
NSTU,1/5/2012,12:15 PM,-9999,-9999,N/A,29.84,10.0,NNW,9.2,-,N/A,,Mostly Cloudy,340,2012-01-05 23:15:00
NSTU,1/5/2012,12:35 PM,-9999,-9999,N/A,29.83,10.0,NNW,9.2,16.1,N/A,,Mostly Cloudy,330,2012-01-05 23:35:00
NSTU,1/5/2012,12:55 PM,-9999,-9999,N/A,29.83,10.0,North,6.9,-,N/A,,Scattered Clouds,360,2012-01-05 23:55:00
NSTU,1/5/2012,1:15 PM,-9999,-9999,N/A,29.83,10.0,NNW,6.9,-,N/A,,Scattered Clouds,340,2012-01-06 00:15:00
NSTU,1/5/2012,1:35 PM,-9999,-9999,N/A,29.83,10.0,NW,12.7,-,N/A,,Mostly Cloudy,320,2012-01-06 00:35:00
NSTU,1/5/2012,1:55 PM,-9999,-9999,N/A,29.82,10.0,NNW,6.9,-,N/A,,Scattered Clouds,340,2012-01-06 00:55:00
NSTU,1/5/2012,2:15 PM,-9999,-9999,N/A,29.82,10.0,NW,9.2,-,N/A,,Scattered Clouds,310,2012-01-06 01:15:00
NSTU,1/5/2012,2:35 PM,84.2,75.2,74,29.82,10.0,West,10.4,16.1,N/A,,Mostly Cloudy,280,2012-01-06 01:35:00
NSTU,1/5/2012,2:55 PM,84.2,73.4,70,29.81,10.0,NW,10.4,24.2,N/A,,Scattered Clouds,320,2012-01-06 01:55:00
NSTU,1/5/2012,3:15 PM,84.2,73.4,70,29.81,10.0,NW,9.2,16.1,N/A,,Mostly Cloudy,310,2012-01-06 02:15:00
NSTU,1/5/2012,3:35 PM,-9999,-9999,N/A,29.80,10.0,NW,8.1,-,N/A,,Mostly Cloudy,320,2012-01-06 02:35:00
NSTU,1/5/2012,3:55 PM,84.2,73.4,70,29.80,10.0,West,8.1,-,N/A,,Overcast,280,2012-01-06 02:55:00
NSTU,1/5/2012,4:15 PM,84.2,73.4,70,29.80,10.0,WNW,9.2,-,N/A,,Overcast,300,2012-01-06 03:15:00
NSTU,1/5/2012,4:35 PM,86.0,73.4,66,29.81,10.0,WNW,5.8,-,N/A,,Mostly Cloudy,290,2012-01-06 03:35:00
NSTU,1/5/2012,4:55 PM,86.0,73.4,66,29.81,10.0,West,5.8,-,N/A,,Scattered Clouds,280,2012-01-06 03:55:00
NSTU,1/5/2012,5:15 PM,84.2,73.4,70,29.81,10.0,NW,6.9,-,N/A,,Partly Cloudy,320,2012-01-06 04:15:00
NSTU,1/5/2012,5:35 PM,84.2,73.4,70,29.82,10.0,NW,5.8,-,N/A,,Mostly Cloudy,310,2012-01-06 04:35:00
NSTU,1/5/2012,5:55 PM,82.4,73.4,74,29.82,9.0,NNW,4.6,-,N/A,,Mostly Cloudy,340,2012-01-06 04:55:00
NSTU,1/5/2012,6:15 PM,82.4,71.6,70,29.82,10.0,WNW,5.8,-,N/A,,Scattered Clouds,300,2012-01-06 05:15:00
NSTU,1/5/2012,6:35 PM,82.4,71.6,70,29.82,10.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,2012-01-06 05:35:00
NSTU,1/5/2012,6:55 PM,82.4,73.4,74,29.83,10.0,NW,6.9,-,N/A,,Partly Cloudy,320,2012-01-06 05:55:00
NSTU,1/5/2012,7:15 PM,82.4,73.4,74,29.83,10.0,NW,5.8,-,N/A,,Partly Cloudy,320,2012-01-06 06:15:00
NSTU,1/5/2012,7:35 PM,82.4,73.4,74,29.84,10.0,WNW,5.8,-,N/A,,Clear,300,2012-01-06 06:35:00
NSTU,1/5/2012,7:55 PM,82.4,73.4,74,29.84,10.0,WNW,5.8,17.3,N/A,,Clear,300,2012-01-06 06:55:00
NSTU,1/5/2012,8:15 PM,82.4,73.4,74,29.84,10.0,West,6.9,-,N/A,,Mostly Cloudy,270,2012-01-06 07:15:00
NSTU,1/5/2012,8:35 PM,82.4,73.4,74,29.84,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2012-01-06 07:35:00
NSTU,1/5/2012,8:55 PM,80.6,73.4,79,29.85,10.0,NW,11.5,-,N/A,,Partly Cloudy,310,2012-01-06 07:55:00
NSTU,1/5/2012,9:15 PM,80.6,73.4,79,29.85,10.0,NW,4.6,-,N/A,,Scattered Clouds,310,2012-01-06 08:15:00
NSTU,1/5/2012,9:35 PM,82.4,73.4,74,29.85,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,330,2012-01-06 08:35:00
NSTU,1/5/2012,9:55 PM,80.6,73.4,79,29.85,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2012-01-06 08:55:00
NSTU,1/5/2012,10:15 PM,80.6,73.4,79,29.86,10.0,NNW,3.5,-,N/A,,Partly Cloudy,330,2012-01-06 09:15:00
NSTU,1/5/2012,10:35 PM,80.6,73.4,79,29.86,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,330,2012-01-06 09:35:00
NSTU,1/5/2012,10:55 PM,80.6,73.4,79,29.86,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-06 09:55:00
NSTU,1/5/2012,11:15 PM,80.6,73.4,79,29.86,10.0,Calm,Calm,-,N/A,,Clear,0,2012-01-06 10:15:00
NSTU,1/5/2012,11:35 PM,80.6,73.4,79,29.86,10.0,North,6.9,-,N/A,Rain,Light Rain,10,2012-01-06 10:35:00
NSTU,1/5/2012,11:55 PM,80.6,73.4,79,29.85,10.0,NNW,9.2,-,N/A,Rain,Light Rain,340,2012-01-06 10:55:00
NSTU,1/6/2012,12:15 AM,80.6,73.4,79,29.85,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-01-06 11:15:00
NSTU,1/6/2012,12:35 AM,80.6,73.4,79,29.84,10.0,NW,4.6,-,N/A,Rain,Light Rain,310,2012-01-06 11:35:00
NSTU,1/6/2012,12:55 AM,80.6,73.4,79,29.83,10.0,WNW,3.5,-,N/A,Rain,Light Rain,300,2012-01-06 11:55:00
