,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
2014-03-05 12:55:00,12:55 PM,89.2,80.8,76,29.75,12.0,East,6.9,-,N/A,,Mostly Cloudy,90,2014-03-05 23:55:00<br />
2013-08-28 00:51:00,12:51 AM,79.7,73.9,82,29.93,10.0,NE,4.6,-,N/A,,Scattered Clouds,40,2013-08-28 11:51:00<br />
2013-11-11 02:54:00,2:54 AM,80.6,75.4,84,29.77,10.0,SE,11.5,-,N/A,,Mostly Cloudy,130,2013-11-11 13:54:00<br />
2013-08-27 08:55:00,8:55 AM,83.5,76.3,79,29.98,12.0,ESE,13.8,-,N/A,,Mostly Cloudy,110,2013-08-27 19:55:00<br />
2013-08-06 18:52:00,6:52 PM,79.0,69.8,73,29.91,10.0,SE,16.1,-,N/A,,Mostly Cloudy,130,2013-08-07 05:52:00<br />
2013-10-10 16:57:00,4:57 PM,76.1,73.8,92,29.87,4.0,West,23.0,-,N/A,Rain,Light Rain Showers,260,2013-10-11 03:57:00<br />
2013-11-08 23:37:00,11:37 PM,78.8,75.2,89,29.82,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,20,2013-11-09 10:37:00<br />
2014-01-14 03:54:00,3:54 AM,80.1,76.5,89,29.78,10.0,ENE,4.6,-,N/A,,Mostly Cloudy,60,2014-01-14 14:54:00<br />
2013-08-23 18:54:00,6:54 PM,80.8,74.3,81,29.88,10.0,East,9.2,-,N/A,,Mostly Cloudy,80,2013-08-24 05:54:00<br />
2014-02-11 21:51:00,9:51 PM,80.8,75.4,84,29.80,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2014-02-12 08:51:00<br />
2014-02-11 12:50:00,12:50 PM,88.7,79.0,73,29.76,12.0,East,8.1,-,N/A,,Mostly Cloudy,100,2014-02-11 23:50:00<br />
2013-11-08 09:51:00,9:51 AM,87.3,77.9,74,29.83,12.0,East,15.0,21.9,N/A,,Overcast,100,2013-11-08 20:51:00<br />
2014-01-04 17:55:00,5:55 PM,79.5,75.0,86,29.71,7.0,NW,8.1,-,N/A,Rain,Light Rain Showers,320,2014-01-05 04:55:00<br />
2013-10-02 09:54:00,9:54 AM,83.1,78.4,86,29.87,10.0,ENE,10.4,-,N/A,,Overcast,70,2013-10-02 20:54:00<br />
2013-10-03 10:50:00,10:50 AM,86.4,76.1,71,29.83,12.0,ENE,9.2,-,N/A,,Mostly Cloudy,60,2013-10-03 21:50:00<br />
2013-08-21 02:53:00,2:53 AM,76.3,74.5,94,29.87,7.0,West,4.6,-,N/A,Rain,Light Rain Showers,280,2013-08-21 13:53:00<br />
2013-10-09 01:53:00,1:53 AM,80.8,75.7,85,29.84,10.0,NE,6.9,-,N/A,,Scattered Clouds,50,2013-10-09 12:53:00<br />
2014-01-04 22:55:00,10:55 PM,79.0,74.8,87,29.75,6.0,NNW,13.8,26.5,N/A,Rain,Light Rain Showers,330,2014-01-05 09:55:00<br />
2013-09-29 14:51:00,2:51 PM,85.6,76.6,74,29.85,12.0,East,6.9,-,N/A,,Mostly Cloudy,90,2013-09-30 01:51:00<br />
2013-10-26 22:52:00,10:52 PM,79.5,70.5,74,29.91,10.0,East,16.1,-,N/A,,Overcast,100,2013-10-27 09:52:00<br />
2013-08-14 05:59:00,5:59 AM,78.6,71.8,79,29.87,10.0,SE,9.2,-,N/A,,Mostly Cloudy,130,2013-08-14 16:59:00<br />
2014-02-07 19:00:00,7:00 PM,85,76,67,29.70,10,West,4.6,,,,Overcast,260,2014-02-08 06:00:00<br />
2013-12-16 08:54:00,8:54 AM,86.4,75.0,69,29.84,12.0,ENE,13.8,-,N/A,,Scattered Clouds,60,2013-12-16 19:54:00<br />
2014-01-02 07:53:00,7:53 AM,81.7,76.5,84,29.76,11.0,ENE,16.1,-,N/A,Rain,Light Rain Showers,60,2014-01-02 18:53:00<br />
2013-09-25 21:53:00,9:53 PM,78.6,70.9,77,29.88,10.0,East,12.7,-,N/A,,Scattered Clouds,90,2013-09-26 08:53:00<br />
2014-01-20 20:50:00,8:50 PM,78.3,75.7,92,29.80,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2014-01-21 07:50:00<br />
2013-10-10 20:51:00,8:51 PM,78.4,70.5,77,29.95,10.0,SSE,26.5,35.7,N/A,,Overcast,160,2013-10-11 07:51:00<br />
2013-11-08 03:52:00,3:52 AM,81.3,74.8,81,29.78,10.0,ESE,13.8,-,N/A,,Scattered Clouds,120,2013-11-08 14:52:00<br />
2014-02-01 17:50:00,5:50 PM,84.6,77.4,79,29.76,12.0,East,9.2,-,N/A,,Mostly Cloudy,90,2014-02-02 04:50:00<br />
2013-11-20 10:42:00,10:42 AM,82.4,77.0,84,29.81,12.0,West,3.5,-,N/A,Rain,Light Rain,280,2013-11-20 21:42:00<br />
2013-10-31 13:54:00,1:54 PM,81.3,75.2,82,29.86,12.0,East,16.1,-,N/A,,Overcast,100,2013-11-01 00:54:00<br />
2013-11-28 00:50:00,12:50 AM,79.0,75.4,89,29.86,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-11-28 11:50:00<br />
2014-02-10 16:54:00,4:54 PM,87.8,76.6,69,29.68,12.0,NNW,6.9,-,N/A,,Mostly Cloudy,330,2014-02-11 03:54:00<br />
2013-11-22 00:50:00,12:50 AM,75.9,72.9,90,29.90,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2013-11-22 11:50:00<br />
2013-12-10 06:54:00,6:54 AM,78.8,71.4,78,29.82,12.0,North,9.2,-,N/A,,Overcast,10,2013-12-10 17:54:00<br />
2014-03-15 19:00:00,7:00 PM,85,76,69,29.66,11,SE,18.4,,,,Partly Cloudy,130,2014-03-16 06:00:00<br />
2013-08-21 15:50:00,3:50 PM,86.0,75.9,72,29.84,12.0,East,10.4,-,N/A,,Mostly Cloudy,80,2013-08-22 02:50:00<br />
2013-12-31 19:53:00,7:53 PM,81.7,75.4,81,29.69,10.0,NNW,8.1,-,N/A,,Overcast,340,2014-01-01 06:53:00<br />
2013-08-02 02:52:00,2:52 AM,74.8,73.4,95,29.83,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-08-02 13:52:00<br />
2013-08-01 14:53:00,2:53 PM,84.7,78.8,82,29.81,12.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-08-02 01:53:00<br />
2013-08-10 05:22:00,5:22 AM,77.0,75.2,94,29.88,0.5,ENE,12.7,-,N/A,Rain-Thunderstorm,Heavy Thunderstorms and Rain,60,2013-08-10 16:22:00<br />
2013-09-20 01:00:00,1:00 AM,80,73,74,29.88,10,East,19.6,,,,Overcast,100,2013-09-20 12:00:00<br />
2013-12-28 01:55:00,1:55 AM,82.0,75.7,81,29.69,10.0,East,10.4,-,N/A,,Mostly Cloudy,90,2013-12-28 12:55:00<br />
2013-08-27 16:54:00,4:54 PM,82.9,75.2,77,29.87,12.0,East,11.5,-,N/A,,Scattered Clouds,80,2013-08-28 03:54:00<br />
2013-11-01 13:54:00,1:54 PM,80.4,76.3,87,29.85,12.0,ENE,5.8,-,N/A,,Overcast,60,2013-11-02 00:54:00<br />
2014-02-18 20:53:00,8:53 PM,77.7,75.4,92,29.83,10.0,Variable,3.5,-,N/A,,Overcast,0,2014-02-19 07:53:00<br />
2014-03-05 13:50:00,1:50 PM,89.1,80.2,75,29.74,12.0,East,9.2,-,N/A,,Mostly Cloudy,80,2014-03-06 00:50:00<br />
2013-10-15 20:50:00,8:50 PM,79.7,75.9,88,29.94,10.0,East,11.5,-,N/A,,Mostly Cloudy,90,2013-10-16 07:50:00<br />
2013-09-17 23:50:00,11:50 PM,80.8,75.7,85,29.90,10.0,East,16.1,-,N/A,,Overcast,100,2013-09-18 10:50:00<br />
2014-02-10 18:54:00,6:54 PM,84.0,75.9,76,29.72,12.0,NNW,4.6,-,N/A,,Mostly Cloudy,340,2014-02-11 05:54:00<br />
2014-01-11 22:52:00,10:52 PM,81.0,74.8,82,29.79,10.0,North,3.5,-,N/A,,Overcast,10,2014-01-12 09:52:00<br />
2013-12-21 02:51:00,2:51 AM,82.9,75.4,78,29.73,10.0,West,8.1,-,N/A,,Overcast,260,2013-12-21 13:51:00<br />
2013-09-17 03:51:00,3:51 AM,80.2,77.2,90,29.82,10.0,East,17.3,-,N/A,,Mostly Cloudy,100,2013-09-17 14:51:00<br />
2014-02-12 04:51:00,4:51 AM,79.0,76.5,92,29.74,10.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2014-02-12 15:51:00<br />
2013-11-02 12:50:00,12:50 PM,87.6,77.5,72,29.89,12.0,East,19.6,-,N/A,,Mostly Cloudy,80,2013-11-02 23:50:00<br />
2014-01-22 16:50:00,4:50 PM,86.0,75.9,72,29.73,12.0,East,8.1,-,N/A,,Scattered Clouds,100,2014-01-23 03:50:00<br />
2013-11-03 20:52:00,8:52 PM,80.8,71.6,73,29.89,10.0,ESE,16.1,-,N/A,,Mostly Cloudy,110,2013-11-04 07:52:00<br />
2013-09-30 14:54:00,2:54 PM,82.0,78.1,88,29.84,8.0,ENE,11.5,-,N/A,Rain,Light Rain Showers,70,2013-10-01 01:54:00<br />
2013-10-18 00:52:00,12:52 AM,80.6,75.0,83,29.90,10.0,SE,15.0,-,N/A,,Mostly Cloudy,140,2013-10-18 11:52:00<br />
2014-02-20 13:53:00,1:53 PM,82.9,77.9,85,29.71,11.0,Variable,3.5,-,N/A,Rain,Light Rain Showers,0,2014-02-21 00:53:00<br />
2013-11-06 07:00:00,7:00 AM,80,71,67,29.87,12,East,13.8,,,,Scattered Clouds,100,2013-11-06 18:00:00<br />
2013-09-26 11:50:00,11:50 AM,84.6,73.0,68,29.87,12.0,SE,8.1,-,N/A,,Scattered Clouds,130,2013-09-26 22:50:00<br />
2014-01-20 10:56:00,10:56 AM,86.0,75.9,72,29.78,12.0,NW,5.8,-,N/A,,Overcast,310,2014-01-20 21:56:00<br />
2014-03-14 01:00:00,1:00 AM,82,76,78,29.80,10,NW,10.4,,,,Partly Cloudy,320,2014-03-14 12:00:00<br />
2014-01-20 17:59:00,5:59 PM,84.7,75.0,72,29.75,12.0,WSW,5.8,-,N/A,,Mostly Cloudy,240,2014-01-21 04:59:00<br />
2013-10-06 23:50:00,11:50 PM,80.6,76.5,87,29.84,10.0,East,10.4,-,N/A,,Mostly Cloudy,90,2013-10-07 10:50:00<br />
2013-12-16 10:55:00,10:55 AM,89.2,77.0,67,29.84,12.0,ENE,16.1,-,N/A,,Scattered Clouds,70,2013-12-16 21:55:00<br />
2013-10-30 03:51:00,3:51 AM,77.2,73.9,90,29.83,10.0,Variable,2.3,-,N/A,,Partly Cloudy,0,2013-10-30 14:51:00<br />
2013-12-12 17:52:00,5:52 PM,84.2,74.5,72,29.73,12.0,East,8.1,-,N/A,,Mostly Cloudy,80,2013-12-13 04:52:00<br />
2013-09-17 07:57:00,7:57 AM,81.1,77.5,89,29.89,10.0,ENE,15.0,-,N/A,,Overcast,70,2013-09-17 18:57:00<br />
2013-08-25 05:53:00,5:53 AM,75.2,72.5,91,29.90,10.0,NW,4.6,-,N/A,,Mostly Cloudy,310,2013-08-25 16:53:00<br />
2013-08-18 08:28:00,8:28 AM,80.6,75.2,84,29.89,12.0,East,16.1,-,N/A,,Mostly Cloudy,90,2013-08-18 19:28:00<br />
2014-01-17 00:51:00,12:51 AM,76.5,74.1,92,29.82,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-17 11:51:00<br />
2014-02-14 01:50:00,1:50 AM,80.6,75.9,86,29.72,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-02-14 12:50:00<br />
2013-10-31 03:55:00,3:55 AM,78.1,75.9,93,29.87,10.0,ESE,12.7,-,N/A,Rain,Light Rain Showers,110,2013-10-31 14:55:00<br />
2013-09-11 20:52:00,8:52 PM,80.8,74.7,82,30.00,10.0,ESE,24.2,-,N/A,,Mostly Cloudy,110,2013-09-12 07:52:00<br />
2014-02-18 04:50:00,4:50 AM,79.0,75.2,88,29.74,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-18 15:50:00<br />
2013-12-15 09:53:00,9:53 AM,87.3,79.0,76,29.81,12.0,East,10.4,-,N/A,,Partly Cloudy,90,2013-12-15 20:53:00<br />
2014-02-27 14:55:00,2:55 PM,82.9,76.3,80,29.67,10.0,North,20.7,35.7,N/A,Rain,Light Rain Showers,360,2014-02-28 01:55:00<br />
2014-03-17 16:51:00,4:51 PM,84.6,74.1,71,29.60,10.0,SE,10.4,-,N/A,,Overcast,130,2014-03-18 03:51:00<br />
2014-03-20 07:00:00,7:00 AM,76,74,92,29.69,12,Calm,Calm,,,,Partly Cloudy,,2014-03-20 18:00:00<br />
2013-10-06 12:52:00,12:52 PM,79.9,75.2,86,29.81,11.0,Variable,2.3,-,N/A,Rain,Light Rain,0,2013-10-06 23:52:00<br />
2013-12-28 06:52:00,6:52 AM,83.7,76.8,80,29.72,12.0,East,10.4,-,N/A,,Mostly Cloudy,100,2013-12-28 17:52:00<br />
2013-10-29 17:55:00,5:55 PM,81.9,75.2,80,29.83,10.0,West,3.5,-,N/A,,Mostly Cloudy,260,2013-10-30 04:55:00<br />
2013-11-19 20:50:00,8:50 PM,81.5,74.5,79,29.79,10.0,ESE,10.4,-,N/A,,Scattered Clouds,120,2013-11-20 07:50:00<br />
2013-11-13 13:51:00,1:51 PM,73.4,71.1,92,29.87,3.0,Calm,Calm,-,N/A,Rain,Rain Showers,0,2013-11-14 00:51:00<br />
2013-10-10 03:50:00,3:50 AM,81.0,74.8,82,29.82,10.0,North,4.6,-,N/A,,Scattered Clouds,350,2013-10-10 14:50:00<br />
2013-09-07 08:53:00,8:53 AM,78.6,74.3,87,30.00,8.0,SSW,21.9,-,N/A,Rain,Light Rain Showers,200,2013-09-07 19:53:00<br />
2013-08-11 11:50:00,11:50 AM,84.6,76.3,76,29.89,12.0,East,16.1,-,N/A,,Mostly Cloudy,100,2013-08-11 22:50:00<br />
2013-09-27 19:00:00,7:00 PM,81,72,68,29.76,10,East,16.1,,,,Scattered Clouds,100,2013-09-28 06:00:00<br />
2014-03-06 15:54:00,3:54 PM,86.2,78.4,78,29.74,12.0,South,6.9,-,N/A,,Overcast,170,2014-03-07 02:54:00<br />
2013-11-13 18:51:00,6:51 PM,75.6,71.2,86,29.82,11.0,WSW,5.8,-,N/A,,Overcast,250,2013-11-14 05:51:00<br />
2013-09-17 21:53:00,9:53 PM,80.4,76.8,89,29.91,10.0,East,12.7,-,N/A,,Overcast,90,2013-09-18 08:53:00<br />
2013-08-07 04:50:00,4:50 AM,78.3,67.6,70,29.89,10.0,ESE,17.3,-,N/A,,Scattered Clouds,110,2013-08-07 15:50:00<br />
2014-02-12 08:51:00,8:51 AM,86.0,77.0,74,29.80,12.0,SE,6.9,-,N/A,,Mostly Cloudy,130,2014-02-12 19:51:00<br />
2013-08-03 07:00:00,7:00 AM,74,72,92,29.86,12,NW,3.5,,,,Scattered Clouds,310,2013-08-03 18:00:00<br />
2013-12-06 00:50:00,12:50 AM,79.9,75.2,86,29.78,10.0,NE,5.8,-,N/A,,Overcast,40,2013-12-06 11:50:00<br />
2014-02-28 08:53:00,8:53 AM,82.8,75.7,79,29.79,12.0,NNW,13.8,-,N/A,,Overcast,340,2014-02-28 19:53:00<br />
2013-09-30 09:53:00,9:53 AM,84.6,77.5,79,29.91,12.0,East,11.5,-,N/A,,Overcast,90,2013-09-30 20:53:00<br />
2013-09-28 12:50:00,12:50 PM,83.5,73.6,72,29.83,12.0,East,16.1,-,N/A,,Overcast,90,2013-09-28 23:50:00<br />
2013-09-14 02:52:00,2:52 AM,80.1,75.0,85,29.82,10.0,East,15.0,-,N/A,,Mostly Cloudy,100,2013-09-14 13:52:00<br />
2013-12-01 07:00:00,7:00 AM,80,76,84,29.87,11,NNW,6.9,,,Rain,Light Rain Showers,330,2013-12-01 18:00:00<br />
2014-03-14 09:52:00,9:52 AM,85.5,75.9,73,29.82,12.0,WSW,10.4,-,N/A,,Overcast,250,2014-03-14 20:52:00<br />
2014-03-14 13:52:00,1:52 PM,84.6,77.9,80,29.74,7.0,WSW,9.2,-,N/A,Rain,Light Rain Showers,240,2014-03-15 00:52:00<br />
2013-11-29 16:50:00,4:50 PM,84.7,76.6,77,29.83,12.0,ESE,13.8,-,N/A,,Mostly Cloudy,110,2013-11-30 03:50:00<br />
2013-11-15 01:51:00,1:51 AM,75.9,72.5,89,29.80,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2013-11-15 12:51:00<br />
2013-09-21 00:55:00,12:55 AM,79.0,75.2,88,29.90,10.0,East,19.6,-,N/A,,Overcast,100,2013-09-21 11:55:00<br />
2014-02-14 09:51:00,9:51 AM,87.1,78.6,76,29.74,12.0,South,8.1,-,N/A,,Mostly Cloudy,180,2014-02-14 20:51:00<br />
2013-09-01 23:41:00,11:41 PM,75.2,73.4,94,29.86,10.0,Variable,2.3,-,N/A,,Overcast,0,2013-09-02 10:41:00<br />
2014-01-18 14:53:00,2:53 PM,87.1,75.4,68,29.80,12.0,North,6.9,-,N/A,,Overcast,10,2014-01-19 01:53:00<br />
2013-08-13 01:00:00,1:00 AM,74,72,90,29.90,10,NW,3.5,,,,Partly Cloudy,310,2013-08-13 12:00:00<br />
2013-11-18 19:00:00,7:00 PM,81,74,73,29.77,11,ESE,11.5,,,Hail-Thunderstorm,Heavy Thunderstorms with Hail,110,2013-11-19 06:00:00<br />
2013-11-07 13:53:00,1:53 PM,86.2,74.7,68,29.81,12.0,East,11.5,-,N/A,,Scattered Clouds,100,2013-11-08 00:53:00<br />
2013-11-25 00:52:00,12:52 AM,81.5,76.5,85,29.80,10.0,East,11.5,-,N/A,,Mostly Cloudy,100,2013-11-25 11:52:00<br />
2013-10-16 15:50:00,3:50 PM,84.9,76.3,75,29.85,12.0,East,15.0,-,N/A,,Mostly Cloudy,100,2013-10-17 02:50:00<br />
2014-02-21 15:54:00,3:54 PM,81.9,77.0,85,29.66,7.0,South,12.7,-,N/A,Rain,Light Rain Showers,190,2014-02-22 02:54:00<br />
2013-11-09 20:53:00,8:53 PM,80.1,74.3,82,29.84,10.0,East,8.1,-,N/A,Rain,Light Rain,80,2013-11-10 07:53:00<br />
2013-12-26 06:50:00,6:50 AM,81.9,75.2,80,29.73,12.0,East,4.6,-,N/A,,Mostly Cloudy,100,2013-12-26 17:50:00<br />
2013-10-03 23:51:00,11:51 PM,77.5,74.5,90,29.84,10.0,Variable,2.3,-,N/A,,Scattered Clouds,0,2013-10-04 10:51:00<br />
2013-09-13 00:55:00,12:55 AM,78.8,74.5,87,29.90,10.0,East,23.0,-,N/A,,Overcast,100,2013-09-13 11:55:00<br />
2013-09-08 20:51:00,8:51 PM,78.6,75.6,90,29.96,10.0,SE,19.6,-,N/A,,Overcast,130,2013-09-09 07:51:00<br />
2013-10-16 19:00:00,7:00 PM,82,76,76,29.88,10,East,15.0,,,,Partly Cloudy,100,2013-10-17 06:00:00<br />
2014-02-22 22:55:00,10:55 PM,79.3,76.1,90,29.76,10.0,NW,3.5,-,N/A,,Scattered Clouds,310,2014-02-23 09:55:00<br />
2014-03-20 08:50:00,8:50 AM,83.5,75.6,77,29.72,12.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2014-03-20 19:50:00<br />
2013-12-19 02:52:00,2:52 AM,79.7,74.3,83,29.77,10.0,NE,5.8,-,N/A,,Overcast,40,2013-12-19 13:52:00<br />
2014-01-23 01:00:00,1:00 AM,79,75,83,29.78,10,Calm,Calm,,,,Scattered Clouds,,2014-01-23 12:00:00<br />
2013-08-13 05:54:00,5:54 AM,72.9,70.9,93,29.85,10.0,WNW,2.3,-,N/A,,Scattered Clouds,300,2013-08-13 16:54:00<br />
2013-09-12 07:51:00,7:51 AM,80.6,74.8,83,29.99,10.0,East,21.9,-,N/A,Rain,Light Rain Showers,90,2013-09-12 18:51:00<br />
2013-08-09 13:57:00,1:57 PM,86.0,76.1,72,29.84,12.0,East,17.3,-,N/A,,Partly Cloudy,80,2013-08-10 00:57:00<br />
2013-11-30 00:54:00,12:54 AM,80.4,75.6,85,29.85,7.0,ESE,12.7,-,N/A,Rain,Light Rain Showers,110,2013-11-30 11:54:00<br />
2013-10-13 08:53:00,8:53 AM,83.3,76.1,79,29.92,12.0,ESE,25.3,29.9,N/A,,Mostly Cloudy,110,2013-10-13 19:53:00<br />
2013-11-12 12:54:00,12:54 PM,86.2,76.6,73,29.77,12.0,ENE,13.8,-,N/A,,Overcast,70,2013-11-12 23:54:00<br />
2013-09-02 07:00:00,7:00 AM,74,73,97,29.85,12,,3.5,,,,Scattered Clouds,,2013-09-02 18:00:00<br />
2013-12-08 19:00:00,7:00 PM,83,76,73,29.76,11,ENE,9.2,,,,Partly Cloudy,60,2013-12-09 06:00:00<br />
2013-12-06 04:50:00,4:50 AM,79.5,75.7,88,29.77,10.0,East,12.7,-,N/A,,Mostly Cloudy,90,2013-12-06 15:50:00<br />
2013-09-02 12:59:00,12:59 PM,76.3,73.2,90,29.85,11.0,West,9.2,-,N/A,Rain,Heavy Rain Showers,270,2013-09-02 23:59:00<br />
2013-08-28 13:00:00,1:00 PM,87,76,63,29.91,12,East,11.5,,,,Partly Cloudy,80,2013-08-29 00:00:00<br />
2013-11-10 00:53:00,12:53 AM,77.7,73.9,88,29.81,10.0,NW,2.3,-,N/A,,Overcast,310,2013-11-10 11:53:00<br />
2014-03-11 05:52:00,5:52 AM,82.0,75.7,81,29.65,10.0,ESE,8.1,-,N/A,,Scattered Clouds,110,2014-03-11 16:52:00<br />
2013-08-06 14:50:00,2:50 PM,82.2,72.1,71,29.90,12.0,SE,13.8,-,N/A,,Scattered Clouds,140,2013-08-07 01:50:00<br />
2013-09-14 13:51:00,1:51 PM,83.1,75.6,78,29.82,12.0,East,3.5,-,N/A,,Mostly Cloudy,90,2013-09-15 00:51:00<br />
2013-11-22 13:51:00,1:51 PM,84.4,77.4,79,29.87,12.0,SE,12.7,-,N/A,,Overcast,130,2013-11-23 00:51:00<br />
2013-08-24 20:51:00,8:51 PM,77.2,73.8,89,29.93,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2013-08-25 07:51:00<br />
2014-03-01 03:55:00,3:55 AM,82.8,75.6,79,29.70,10.0,NNW,11.5,-,N/A,,Overcast,340,2014-03-01 14:55:00<br />
2013-12-08 11:53:00,11:53 AM,87.4,78.1,74,29.77,12.0,East,15.0,-,N/A,,Mostly Cloudy,90,2013-12-08 22:53:00<br />
2014-02-27 22:52:00,10:52 PM,82.2,75.4,80,29.77,10.0,North,9.2,-,N/A,,Overcast,350,2014-02-28 09:52:00<br />
2013-11-15 19:57:00,7:57 PM,78.8,74.5,87,29.82,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2013-11-16 06:57:00<br />
2013-08-29 19:52:00,7:52 PM,81.5,75.0,81,29.91,10.0,East,12.7,-,N/A,,Mostly Cloudy,80,2013-08-30 06:52:00<br />
2013-12-09 06:11:00,6:11 AM,77.0,75.2,94,29.79,0.5,ENE,17.3,-,N/A,Rain,Heavy Rain Showers,60,2013-12-09 17:11:00<br />
2013-12-30 11:50:00,11:50 AM,90.1,74.8,61,29.68,12.0,North,8.1,-,N/A,,Scattered Clouds,360,2013-12-30 22:50:00<br />
2014-02-14 19:00:00,7:00 PM,82,78,83,29.72,10,NNW,3.5,,,,Partly Cloudy,330,2014-02-15 06:00:00<br />
2013-12-03 15:53:00,3:53 PM,80.8,76.1,86,29.72,11.0,SE,18.4,-,N/A,,Mostly Cloudy,140,2013-12-04 02:53:00<br />
2014-01-04 07:00:00,7:00 AM,80,75,82,29.72,11,NNW,9.2,,,Rain,Light Rain Showers,330,2014-01-04 18:00:00<br />
2014-01-28 15:52:00,3:52 PM,85.8,78.8,79,29.70,12.0,East,10.4,-,N/A,,Mostly Cloudy,90,2014-01-29 02:52:00<br />
2013-09-01 13:57:00,1:57 PM,80.8,73.2,78,29.80,10.0,East,3.5,-,N/A,,Mostly Cloudy,100,2013-09-02 00:57:00<br />
2013-12-18 02:52:00,2:52 AM,81.9,76.3,83,29.80,10.0,East,12.7,-,N/A,,Scattered Clouds,90,2013-12-18 13:52:00<br />
2014-01-27 09:50:00,9:50 AM,86.2,78.4,78,29.79,12.0,East,8.1,-,N/A,,Mostly Cloudy,80,2014-01-27 20:50:00<br />
2013-11-29 09:57:00,9:57 AM,86.0,77.2,75,29.89,12.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,2013-11-29 20:57:00<br />
2013-11-21 13:00:00,1:00 PM,83,77,77,29.85,12,ESE,11.5,,,,Partly Cloudy,110,2013-11-22 00:00:00<br />
2014-01-11 00:50:00,12:50 AM,82.0,75.4,80,29.72,10.0,North,13.8,-,N/A,Rain,Light Rain Showers,10,2014-01-11 11:50:00<br />
2013-12-25 22:55:00,10:55 PM,81.9,74.7,79,29.77,10.0,ESE,8.1,-,N/A,,Scattered Clouds,120,2013-12-26 09:55:00<br />
2013-08-02 05:56:00,5:56 AM,74.7,73.2,95,29.84,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-08-02 16:56:00<br />
2013-12-21 23:50:00,11:50 PM,83.3,74.3,74,29.74,10.0,Variable,4.6,-,N/A,,Overcast,0,2013-12-22 10:50:00<br />
2014-01-10 11:55:00,11:55 AM,84.6,76.1,76,29.71,7.0,NNW,8.1,-,N/A,,Overcast,330,2014-01-10 22:55:00<br />
2013-08-29 04:52:00,4:52 AM,75.2,72.5,91,29.89,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-08-29 15:52:00<br />
2013-10-25 07:00:00,7:00 AM,82,73,67,29.91,10,SE,11.5,,,,Partly Cloudy,130,2013-10-25 18:00:00<br />
2014-01-02 20:55:00,8:55 PM,78.6,74.7,88,29.77,10.0,Calm,Calm,-,N/A,Rain,Light Rain Showers,0,2014-01-03 07:55:00<br />
2013-12-18 23:50:00,11:50 PM,80.4,74.1,81,29.83,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-12-19 10:50:00<br />
2014-03-02 15:50:00,3:50 PM,87.6,77.4,71,29.72,12.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,2014-03-03 02:50:00<br />
2014-01-21 06:50:00,6:50 AM,77.9,73.9,88,29.80,12.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-21 17:50:00<br />
2014-03-04 05:58:00,5:58 AM,82.4,76.6,83,29.76,11.0,NW,6.9,-,N/A,,Mostly Cloudy,320,2014-03-04 16:58:00<br />
2013-09-16 14:53:00,2:53 PM,84.7,76.6,77,29.84,12.0,ESE,19.6,-,N/A,,Overcast,110,2013-09-17 01:53:00<br />
2013-12-14 18:54:00,6:54 PM,81.5,77.2,87,29.78,10.0,NNW,5.8,-,N/A,,Mostly Cloudy,340,2013-12-15 05:54:00<br />
2013-12-06 22:52:00,10:52 PM,79.0,74.1,85,29.81,10.0,NNE,3.5,-,N/A,Rain,Light Rain Showers,20,2013-12-07 09:52:00<br />
2013-12-02 17:55:00,5:55 PM,81.3,75.0,81,29.80,12.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,2013-12-03 04:55:00<br />
2013-10-29 06:50:00,6:50 AM,81.3,75.2,82,29.87,12.0,SSE,9.2,-,N/A,,Mostly Cloudy,150,2013-10-29 17:50:00<br />
2013-12-01 21:50:00,9:50 PM,80.2,75.6,86,29.90,10.0,East,10.4,-,N/A,,Overcast,80,2013-12-02 08:50:00<br />
2013-08-06 10:50:00,10:50 AM,82.9,74.3,75,29.96,12.0,SE,18.4,-,N/A,,Partly Cloudy,130,2013-08-06 21:50:00<br />
